id,dai_code,dai_title,chu_code,chu_title,sho_code,sho_display_code,sho_title,goal_section_code,goal_section_display_code,goal_section,goal_code,goal_display_code,goal_text,source_pdf,source_page
E-2-4)-(7)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,7,(7),顎関節疾患,2,②,顎関節疾患（発育異常、外傷、炎症、退行性顎関節疾患、顎関節症、顎関節強直症、腫瘍及び腫瘍類似疾患）の症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(8)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,8,(8),唾液腺疾患,1,①,唾液腺の発育異常を概説できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(8)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,8,(8),唾液腺疾患,2,②,唾石症の特徴、症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(8)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,8,(8),唾液腺疾患,3,③,唾液腺炎の種類、特徴、症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(8)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,8,(8),唾液腺疾患,4,④,唾液腺腫瘍の種類、特徴、症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(8)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,8,(8),唾液腺疾患,5,⑤,腫瘍類似疾患を概説できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(8)-⑥,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,8,(8),唾液腺疾患,6,⑥,ウイルス性唾液腺炎の特徴、症状、診断法及び治療を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(8)-⑦,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,8,(8),唾液腺疾患,7,⑦,Sjögren症候群の特徴、症状、診断法及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(9)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,9,(9),神経疾患,1,①,口腔顔面痛を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(9)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,9,(9),神経疾患,2,②,三叉神経痛の原因、症状及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(9)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,9,(9),神経疾患,3,③,顔面神経麻痺の原因、症状及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(9)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,9,(9),神経疾患,4,④,三叉神経麻痺（感覚麻痺、運動麻痺）の原因、症状及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,1,①,口腔・顎顔面領域に症状を現す血液疾患（貧血、出血性素因、白血病）とスクリーニング検査法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,2,②,口腔・顎顔面領域に症状を現す感染症の種類と症状を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,3,③,口腔・顎顔面領域に症状を現すアレルギー性疾患、膠原病、免疫異常の症状を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,4,④,口腔・顎顔面領域に症状を現す全身的な腫瘍と腫瘍類似疾患及びその症状を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,5,⑤,口腔・顎顔面領域に症状を現す症候群の種類と症状を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-⑥,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,6,⑥,口腔・顎顔面領域に症状を現す系統的骨疾患の症状、診断及び治療法を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-⑦,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,7,⑦,口腔・顎顔面領域に症状を現す薬物の副作用を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-⑧,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,8,⑧,口腔・顎顔面領域に症状を現す代謝障害とその症状を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-⑨,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,9,⑨,口腔・顎顔面領域に症状を現すビタミン欠乏症とその症状を列挙できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-⑩,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,10,⑩,ヒト免疫不全ウイルス(human immunodeficiency virus <HIV>)感染症と後天性免疫不全症候群(acquired immune deficiency syndrome <AIDS>)の口腔症状と検査法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(10)-⑪,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,10,(10),口腔・顎顔面領域に症状を現す疾患,11,⑪,口腔・顎顔面領域の慢性の痛みの原因、症状及び治療法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(11)-①,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,11,(11),口腔・顎顔面領域の機能障害,1,①,咬合異常による障害と咀嚼障害の原因、診察、検査、診断及び治療方針を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(11)-②,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,11,(11),口腔・顎顔面領域の機能障害,2,②,摂食嚥下障害の原因、診察、検査、診断及び治療方針を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(11)-③,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,11,(11),口腔・顎顔面領域の機能障害,3,③,発音・構音・発語障害の原因、診察、検査、診断及び治療方針を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(11)-④,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,11,(11),口腔・顎顔面領域の機能障害,4,④,味覚異常の原因、診察、検査、診断及び治療方針を説明できる。,20230601-mxt_igaku-000029086_4.pdf,46
E-2-4)-(11)-⑤,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,11,(11),口腔・顎顔面領域の機能障害,5,⑤,口腔乾燥の原因、診察、検査、診断及び治療方針を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-2-4)-(11)-⑥,E,臨床歯学,2,口腔・顎顔面領域の常態と疾患,4,4),口腔・顎顔面領域の疾患,11,(11),口腔・顎顔面領域の機能障害,6,⑥,睡眠時無呼吸の原因、診察、検査、診断及び治療方針を概説できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-1)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,1,1),歯と歯周組織の発生及び構造と機能,,,,1,①,歯の発生、発育及び交換の過程と変化を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-1)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,1,1),歯と歯周組織の発生及び構造と機能,,,,2,②,歯種別の形態と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-1)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,1,1),歯と歯周組織の発生及び構造と機能,,,,3,③,遺伝的な歯の形成異常を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-1)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,1,1),歯と歯周組織の発生及び構造と機能,,,,4,④,歯（乳歯、根未完成歯、幼若永久歯を含む）の硬組織の構造、機能及び構成成分を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-1)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,1,1),歯と歯周組織の発生及び構造と機能,,,,5,⑤,歯髄の構造と機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-1)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,1,1),歯と歯周組織の発生及び構造と機能,,,,6,⑥,歯周組織の発生、構造及び機能を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-2)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,2,2),歯と歯周組織の疾患の特徴と病因,,,,1,①,歯の硬組織疾患（tooth wear（酸蝕症、咬耗、摩耗等）、歯の変色、象牙質知覚過敏症を含む）の病因と病態を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-2)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,2,2),歯と歯周組織の疾患の特徴と病因,,,,2,②,歯髄・根尖性歯周疾患の病因と病態を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-2)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,2,2),歯と歯周組織の疾患の特徴と病因,,,,3,③,歯周疾患の病因と病態を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-2)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,2,2),歯と歯周組織の疾患の特徴と病因,,,,4,④,口腔細菌、プラーク（口腔バイオフィルム）及び歯石を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-2)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,2,2),歯と歯周組織の疾患の特徴と病因,,,,5,⑤,歯痛の機序を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-3)-(1)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,1,①,齲蝕その他の歯の硬組織疾患（tooth wear（酸蝕症、咬耗、摩耗等）、生活歯の変色、象牙質知覚過敏症を含む）の症状、検査法、診断及び処置法（再石灰化療法を含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-3)-(1)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,2,②,minimal intervention <MI>に基づく歯科治療の意義、臨床的対応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-3)-(1)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,3,③,修復材料とその取扱い、修復法の適応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,47
E-3-3)-(1)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,4,④,修復に必要な前処置の目的と意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(1)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,5,⑤,歯髄保護の意義、種類と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(1)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,6,⑥,窩洞形成の意義と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(1)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,7,⑦,仮封の意義、種類及び特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(1)-⑧,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,1,(1),齲蝕その他の歯の硬組織疾患の診断と治療,8,⑧,修復後の管理の目的と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(2)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,2,(2),歯髄・根尖性歯周疾患の診断と治療,1,①,歯髄・根尖性歯周疾患の症状、検査法、診断及び治療法（直接覆髄法を含む）を説明できる（疾患の細胞レベルでの説明を含む）。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(2)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,2,(2),歯髄・根尖性歯周疾患の診断と治療,2,②,根管充塡の目的、時期及び方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(2)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,2,(2),歯髄・根尖性歯周疾患の診断と治療,3,③,歯髄・根尖性歯周疾患の治療時における合併症（偶発症）について、種類、処置及び予防を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(2)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,2,(2),歯髄・根尖性歯周疾患の診断と治療,4,④,歯髄・根尖性歯周疾患の治療後の治癒機転と予後を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(2)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,2,(2),歯髄・根尖性歯周疾患の診断と治療,5,⑤,外科的歯内療法（手術用実体顕微鏡の利用を含む）の種類と適応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(2)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,2,(2),歯髄・根尖性歯周疾患の診断と治療,6,⑥,失活歯の変色の原因、種類及び処置を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(2)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,2,(2),歯髄・根尖性歯周疾患の診断と治療,7,⑦,歯根吸収の原因、症状、診断及び処置を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,1,①,歯周疾患の症状及び全身疾患との関連を説明できる（疾患の細胞レベル、分子生物学的レベルでの説明を含む）。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,2,②,歯周疾患の検査法、診断及び治療方針（メインテナンス法を含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,3,③,歯周治療の術式と適応症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,4,④,歯周外科治療の種類と適応症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,5,⑤,歯周治療後の組織の治癒機転と予後を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,1,①,クラウンブリッジの意義と具備条件を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,2,②,クラウンブリッジの種類、特徴及び製作法（CAD/CAMを含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,3,③,支台築造の意義、種類及び特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,4,④,支台歯形成の意義と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,5,⑤,クラウンブリッジ製作のための印象採得・咬合採得に用いる材料と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,6,⑥,色調選択（シェードテイキング）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,7,⑦,プロビジョナルレストレーションの意義とその製作法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑧,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,8,⑧,クラウンブリッジの製作に必要な材料の基本的操作を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑨,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,9,⑨,研究用模型と作業用模型の製作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑩,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,10,⑩,平均値咬合器及び調節性咬合器の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑪,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,11,⑪,クラウンブリッジの装着方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑫,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,12,⑫,クラウンブリッジの維持管理の目的と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑬,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,13,⑬,クラウンブリッジ装着後のメインテナンスの重要性を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,1,①,歯の欠損、顎骨・顔面の欠損に伴う障害の種類と病態を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,2,②,可撤性義歯の種類、目的及び意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,3,③,可撤性義歯の特徴と適応症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,4,④,可撤性義歯の要素構成と支持、把持、維持の機構を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,5,⑤,可撤性義歯の設計原則を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,6,⑥,可撤性義歯製作のための印象採得・咬合採得に用いる材料と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,7,⑦,歯の欠損した歯列での下顎位・下顎運動の記録法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑧,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,8,⑧,調節性咬合器の基本的操作方法、フェイスボウトランスファー、チェックバイト法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑨,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,9,⑨,人工歯の選択を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑩,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,10,⑩,可撤性義歯の咬合様式とその意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑪,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,11,⑪,可撤性義歯の製作に必要な材料の特性と基本的操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑫,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,12,⑫,可撤性義歯の製作過程を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑬,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,13,⑬,可撤性義歯の装着、調整を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑭,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,14,⑭,可撤性義歯のメインテナンス、リライン及び修理を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,1,①,口腔インプラントの種類、特徴、目的及び意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,2,②,口腔インプラントの適応症と合併症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,3,③,口腔インプラントに必要な診察と検査を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,4,④,口腔インプラントの治療計画、治療手順を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,5,⑤,埋入手術方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,6,⑥,口腔インプラントの上部構造の印象採得と咬合採得を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,7,⑦,口腔インプラントの上部構造の製作手順と装着方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑧,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,8,⑧,メインテナンスの重要性を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-4-1)-①,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,1,①,矯正治療の目的と意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-②,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,2,②,正常咬合の概念と成立・保持条件を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-③,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,3,③,不正咬合の原因、種類、障害、診察、検査、診断、治療及び予防法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
